"","age","job","education","month","day_of_week","duration","campaign","pdays","previous","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
"17129",45,"technician","professional.course","nov","tue",178,1,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17130",51,"services","basic.9y","nov","tue",93,1,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17131",32,"services","professional.course","nov","tue",265,1,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17132",41,"blue-collar","high.school","nov","tue",77,1,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17133",37,"management","university.degree","nov","tue",96,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17134",35,"admin.","high.school","nov","tue",140,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17135",40,"admin.","basic.9y","nov","tue",179,1,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17136",36,"management","university.degree","nov","tue",155,4,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17137",30,"admin.","university.degree","nov","tue",384,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17138",35,"technician","professional.course","nov","tue",98,3,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17139",35,"technician","university.degree","nov","tue",90,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17140",47,"services","high.school","nov","tue",110,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17141",47,"entrepreneur","university.degree","nov","tue",62,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17142",34,"blue-collar","basic.4y","nov","tue",120,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17143",43,"entrepreneur","basic.4y","nov","tue",154,3,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17144",37,"services","high.school","nov","tue",157,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17145",36,"unemployed","basic.6y","nov","tue",177,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17146",36,"blue-collar","basic.9y","nov","tue",82,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17147",57,"blue-collar","professional.course","nov","tue",244,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17148",41,"blue-collar","basic.6y","nov","tue",137,1,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17149",51,"admin.","basic.9y","nov","tue",110,5,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17150",33,"technician","professional.course","nov","tue",125,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17151",43,"entrepreneur","basic.4y","nov","tue",40,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17152",46,"blue-collar","basic.6y","nov","tue",97,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17153",30,"technician","professional.course","nov","tue",69,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17154",39,"admin.","university.degree","nov","tue",123,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17155",35,"admin.","university.degree","nov","tue",188,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17156",35,"blue-collar","professional.course","nov","tue",172,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17157",37,"management","university.degree","nov","tue",114,5,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17158",51,"self-employed","university.degree","nov","tue",55,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17159",41,"management","university.degree","nov","tue",54,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17160",44,"management","university.degree","nov","tue",120,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17161",50,"management","high.school","nov","tue",174,3,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17162",35,"admin.","high.school","nov","tue",250,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17163",33,"technician","professional.course","nov","tue",45,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17164",39,"admin.","university.degree","nov","tue",251,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17165",50,"blue-collar","basic.4y","nov","tue",234,3,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17166",39,"services","basic.9y","nov","tue",219,3,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17167",58,"management","university.degree","nov","tue",240,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17168",41,"blue-collar","basic.9y","nov","tue",32,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17169",36,"admin.","high.school","nov","tue",94,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17170",47,"management","university.degree","nov","tue",139,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17171",34,"management","university.degree","nov","tue",79,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17172",46,"admin.","high.school","nov","tue",107,3,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17173",54,"admin.","university.degree","nov","tue",399,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17174",35,"blue-collar","basic.9y","nov","tue",231,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17175",40,"unemployed","professional.course","nov","tue",129,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17176",53,"self-employed","university.degree","nov","tue",597,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17177",53,"self-employed","basic.4y","nov","tue",464,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17178",42,"technician","basic.6y","nov","tue",166,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17179",47,"blue-collar","basic.9y","nov","tue",196,3,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17180",37,"management","university.degree","nov","tue",71,4,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17181",53,"entrepreneur","basic.9y","nov","tue",146,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17182",39,"admin.","university.degree","nov","tue",123,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17183",32,"student","university.degree","nov","tue",203,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17184",41,"technician","basic.9y","nov","tue",102,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17185",39,"admin.","university.degree","nov","tue",175,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17186",35,"blue-collar","basic.6y","nov","tue",86,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17187",50,"admin.","high.school","nov","tue",87,3,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17188",36,"management","professional.course","nov","tue",75,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17189",53,"management","university.degree","nov","tue",313,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17190",53,"management","university.degree","nov","tue",244,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17191",54,"admin.","university.degree","nov","tue",355,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17192",32,"services","high.school","nov","tue",74,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17193",32,"admin.","university.degree","nov","tue",145,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17194",47,"management","university.degree","nov","tue",141,3,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17195",43,"management","university.degree","nov","tue",51,4,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17196",57,"admin.","university.degree","nov","tue",192,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17197",32,"admin.","high.school","nov","tue",464,3,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17198",33,"admin.","high.school","nov","tue",125,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17199",36,"blue-collar","basic.9y","nov","tue",67,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17200",36,"self-employed","university.degree","nov","tue",79,3,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17201",45,"management","university.degree","nov","tue",72,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17202",55,"management","university.degree","nov","tue",47,3,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17203",36,"admin.","high.school","nov","tue",722,3,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17204",39,"technician","university.degree","nov","tue",1437,2,999,0,-0.1,93.2,-42,4.153,5195.8,"yes"
"17205",50,"management","university.degree","nov","tue",175,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17206",34,"blue-collar","basic.9y","nov","tue",133,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17207",46,"technician","professional.course","nov","tue",163,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17208",56,"admin.","university.degree","nov","tue",147,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17209",44,"management","university.degree","nov","tue",170,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17210",43,"entrepreneur","basic.4y","nov","tue",727,4,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17211",47,"admin.","university.degree","nov","tue",96,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17212",47,"services","basic.9y","nov","tue",187,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17213",37,"unemployed","university.degree","nov","tue",135,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17214",45,"management","university.degree","nov","tue",633,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17215",43,"admin.","professional.course","nov","tue",55,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17216",44,"technician","high.school","nov","tue",231,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17217",31,"management","university.degree","nov","tue",715,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17218",46,"technician","professional.course","nov","tue",135,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17219",56,"technician","professional.course","nov","tue",116,6,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17220",45,"unemployed","professional.course","nov","tue",191,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17221",40,"blue-collar","basic.4y","nov","tue",103,6,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17222",36,"technician","high.school","nov","tue",255,3,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17223",31,"admin.","high.school","nov","tue",204,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17224",46,"self-employed","basic.4y","nov","tue",354,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17225",33,"technician","basic.9y","nov","tue",61,3,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17226",46,"entrepreneur","university.degree","nov","tue",148,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17227",50,"housemaid","basic.4y","nov","tue",878,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17228",32,"admin.","university.degree","nov","tue",138,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17229",30,"management","university.degree","nov","tue",89,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17230",35,"self-employed","university.degree","nov","tue",271,3,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17231",31,"technician","university.degree","nov","tue",171,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17232",39,"management","high.school","nov","tue",361,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17233",54,"management","university.degree","nov","tue",244,3,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17234",34,"services","basic.9y","nov","tue",218,2,4,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17235",37,"management","university.degree","nov","tue",658,3,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17236",30,"blue-collar","basic.9y","nov","tue",136,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17237",29,"technician","professional.course","nov","tue",54,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17238",29,"technician","professional.course","nov","tue",154,3,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17239",37,"management","university.degree","nov","tue",242,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17240",51,"admin.","university.degree","nov","tue",275,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17241",42,"admin.","university.degree","nov","tue",217,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17242",31,"admin.","university.degree","nov","tue",84,4,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17243",31,"technician","university.degree","nov","tue",110,1,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17244",48,"technician","university.degree","nov","tue",373,4,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17245",32,"admin.","high.school","nov","tue",115,1,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17246",31,"technician","university.degree","nov","tue",259,1,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17247",34,"services","high.school","nov","tue",202,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17248",50,"entrepreneur","basic.4y","nov","tue",286,1,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17249",54,"admin.","university.degree","nov","tue",98,4,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17250",31,"admin.","high.school","nov","tue",97,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17251",29,"unemployed","professional.course","nov","tue",170,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17252",31,"management","university.degree","nov","tue",129,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17253",34,"management","professional.course","nov","tue",400,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17254",35,"unemployed","professional.course","nov","tue",282,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17255",50,"entrepreneur","basic.9y","nov","tue",241,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17256",36,"management","university.degree","nov","tue",267,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17257",38,"self-employed","professional.course","nov","tue",1788,2,999,0,-0.1,93.2,-42,4.153,5195.8,"yes"
"17258",56,"retired","university.degree","nov","tue",972,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17259",32,"blue-collar","basic.4y","nov","tue",194,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17260",34,"blue-collar","basic.4y","nov","tue",87,1,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17261",33,"entrepreneur","high.school","nov","tue",143,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17262",35,"blue-collar","basic.6y","nov","tue",372,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17263",33,"admin.","university.degree","nov","tue",86,1,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17264",39,"technician","professional.course","nov","tue",58,1,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17265",30,"management","high.school","nov","tue",117,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17266",49,"entrepreneur","high.school","nov","tue",177,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17267",36,"housemaid","basic.4y","nov","tue",84,1,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17268",50,"housemaid","basic.4y","nov","tue",150,2,999,0,-0.1,93.2,-42,4.153,5195.8,"yes"
"17269",36,"housemaid","basic.4y","nov","tue",171,1,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17270",34,"technician","professional.course","nov","tue",131,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17271",39,"self-employed","university.degree","nov","tue",115,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17272",31,"admin.","university.degree","nov","tue",174,3,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17273",37,"technician","professional.course","nov","tue",238,3,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17274",32,"blue-collar","basic.9y","nov","tue",61,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17275",40,"blue-collar","high.school","nov","tue",139,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17276",54,"technician","university.degree","nov","tue",810,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17277",32,"blue-collar","basic.9y","nov","tue",296,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17278",57,"management","university.degree","nov","tue",218,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17279",38,"management","basic.9y","nov","tue",390,3,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17280",40,"admin.","professional.course","nov","tue",271,5,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17281",47,"management","university.degree","nov","tue",195,3,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17282",52,"entrepreneur","basic.4y","nov","tue",173,7,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17283",42,"self-employed","basic.4y","nov","tue",100,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17284",38,"admin.","high.school","nov","tue",192,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17285",34,"management","university.degree","nov","tue",411,3,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17286",30,"entrepreneur","basic.9y","nov","tue",108,5,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17287",36,"housemaid","basic.4y","nov","tue",163,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17288",45,"entrepreneur","basic.4y","nov","tue",167,5,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17289",47,"admin.","university.degree","nov","tue",1014,3,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17290",57,"retired","high.school","nov","tue",486,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17291",34,"admin.","university.degree","nov","tue",140,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17292",36,"blue-collar","basic.9y","nov","tue",160,3,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17293",38,"technician","basic.9y","nov","tue",425,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17294",37,"management","university.degree","nov","tue",84,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17295",35,"admin.","university.degree","nov","tue",79,4,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17296",29,"admin.","high.school","nov","tue",920,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17297",36,"blue-collar","basic.9y","nov","tue",893,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17298",36,"management","university.degree","nov","tue",240,3,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17299",40,"technician","professional.course","nov","tue",33,4,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17300",32,"blue-collar","basic.6y","nov","tue",203,3,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17301",40,"admin.","basic.9y","nov","tue",394,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17302",51,"admin.","basic.9y","nov","tue",515,3,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17303",52,"technician","professional.course","nov","tue",285,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17304",30,"services","high.school","nov","tue",65,1,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17305",35,"services","basic.9y","nov","tue",62,6,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17306",30,"services","high.school","nov","tue",200,1,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17307",29,"technician","professional.course","nov","tue",55,1,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17308",31,"technician","university.degree","nov","tue",39,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17309",30,"services","high.school","nov","tue",493,1,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17310",50,"admin.","university.degree","nov","tue",40,1,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17311",50,"admin.","university.degree","nov","tue",99,1,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17312",39,"blue-collar","basic.9y","nov","tue",741,4,999,1,-0.1,93.2,-42,4.153,5195.8,"yes"
"17313",50,"admin.","university.degree","nov","tue",189,1,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17314",34,"self-employed","high.school","nov","tue",581,4,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17315",46,"admin.","high.school","nov","tue",154,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17316",43,"technician","professional.course","nov","tue",166,3,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17317",41,"admin.","university.degree","nov","tue",105,5,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17318",33,"housemaid","high.school","nov","tue",188,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17319",42,"self-employed","professional.course","nov","tue",491,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17320",35,"admin.","university.degree","nov","tue",263,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17321",58,"blue-collar","basic.9y","nov","tue",64,1,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17322",35,"blue-collar","professional.course","nov","tue",139,1,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17323",53,"services","university.degree","nov","tue",105,1,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17324",58,"blue-collar","basic.9y","nov","tue",80,1,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17325",58,"blue-collar","basic.9y","nov","tue",180,1,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17326",58,"blue-collar","basic.9y","nov","tue",158,1,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17327",35,"admin.","university.degree","nov","tue",898,1,999,0,-0.1,93.2,-42,4.153,5195.8,"yes"
"17328",36,"blue-collar","basic.6y","nov","tue",111,1,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17329",36,"blue-collar","basic.6y","nov","tue",246,1,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17330",34,"technician","professional.course","nov","tue",83,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17331",32,"blue-collar","basic.9y","nov","tue",247,2,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17332",43,"housemaid","basic.9y","nov","tue",173,1,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17333",48,"technician","university.degree","nov","tue",193,4,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17334",48,"self-employed","university.degree","nov","tue",141,2,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17335",31,"self-employed","university.degree","nov","tue",176,4,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17336",34,"technician","basic.9y","nov","tue",106,1,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17337",34,"technician","basic.9y","nov","tue",66,1,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17338",34,"technician","basic.9y","nov","tue",110,1,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
"17339",34,"admin.","high.school","nov","tue",201,3,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17340",29,"unemployed","university.degree","nov","tue",366,3,999,1,-0.1,93.2,-42,4.153,5195.8,"no"
"17341",43,"admin.","high.school","nov","tue",82,6,999,0,-0.1,93.2,-42,4.153,5195.8,"no"
